code_year,prv,provider_name,ref_year,type,TEQSA_type,ownership,profit,affiliation,affil_status,eftsl_sum,primary_bfoe,primary_bfoe_prop,bfoe_entropy,bfoe_gini_impurity,postgrad_prop,int_prop,sessional_prop,senior_prop,ssr_all,ssr_salaried,success_dom,success_int,success_all,attrition_dom,attrition_int,attrition_all
4420-2014,PRV12051,Kent Institute Australia Pty Ltd,2014,for_profit,for_profit,private,for_profit,NUHEP,current,234.0,mge_com,1.0,0.0,0.0,0.0,1.0,0.761,0.0,25.328,105.979,55.67,67.63,67.63,41.678,29.49,29.49
4421-2014,PRV12100,Le Cordon Bleu Australia Pty Limited,2014,for_profit,for_profit,private,for_profit,NUHEP,current,395.745,mge_com,1.0,0.0,0.0,0.249,0.885,0.563,0.006,22.12,50.655,82.69,86.62,86.16,18.18,8.72,9.94
4424-2014,PRV12030,Kaplan Higher Education Pty Ltd,2014,for_profit,for_profit,private,for_profit,NUHEP,current,806.584,mge_com,0.949,0.355,0.097,0.849,0.15,0.171,0.0,26.822,32.357,92.89,68.56,89.22,34.67,40.0,35.32
4425-2014,PRV12090,Australian Institute of Business Pty Ltd,2014,for_profit,for_profit,private,for_profit,NUHEP,current,1540.625,mge_com,1.0,0.0,0.0,0.998,0.052,0.301,0.112,25.773,36.846,78.45,85.85,78.86,8.45,5.56,8.38
4445-2014,PRV12188,Investment Banking Institute Business School Pty Ltd,2014,for_profit,for_profit,private,for_profit,NUHEP,current,2.0,mge_com,1.0,0.0,0.0,0.0,0.0,0.579,0.0,40.709,96.583,50.0,57.356,50.0,31.318,35.341,38.023
7001-2014,PRV12187,Australian College of the Arts Pty Ltd,2014,for_profit,for_profit,private,for_profit,NUHEP,current,151.083,creat_art,0.705,0.875,0.416,0.0,0.0,0.45,0.0,32.546,59.212,81.59,87.614,81.59,25.51,27.528,25.51
7014-2014,PRV12084,Jazz Music Institute Pty Ltd,2014,for_profit,for_profit,private,for_profit,NUHEP,current,57.1,creat_art,1.0,0.0,0.0,0.0,0.018,0.407,0.0,26.514,44.728,93.54,100.0,93.65,12.5,19.471,12.5
7035-2014,PRV12200,Photography Holdings Pty Ltd,2014,for_profit,for_profit,private,for_profit,NUHEP,current,87.72,creat_art,1.0,0.0,0.0,0.0,0.0,0.297,0.0,23.81,33.882,95.57,99.649,95.57,27.12,21.886,27.12
7116-2014,PRV12044,Study Group Australia Pty Limited,2014,for_profit,for_profit,private,for_profit,NUHEP,current,144.788,mge_com,0.887,0.509,0.201,0.0,0.869,0.799,0.0,31.466,156.428,61.97,84.47,82.73,100.0,28.0,28.71
7124-2014,PRV12005,Academy of Information Technology Pty Ltd,2014,for_profit,for_profit,private,for_profit,NUHEP,current,253.125,creat_art,0.87,0.557,0.226,0.0,0.481,0.54,0.0,33.063,71.856,74.67,71.9,73.33,22.22,21.989,22.22
7125-2014,PRV12144,Phoenix Institute of Australia Pty Ltd,2014,for_profit,for_profit,private,for_profit,NUHEP,current,42.0,soc_cult,1.0,0.0,0.0,0.0,0.006,0.677,0.0,44.908,138.973,50.0,56.949,50.0,21.43,29.737,21.43
7252-2014,PRV13001,Australian Institute of Professional Education Pty Ltd,2014,for_profit,for_profit,private,for_profit,NUHEP,current,92.125,mge_com,1.0,0.0,0.0,0.0,0.91,0.901,0.0,21.365,215.707,31.82,62.63,59.86,71.472,48.711,48.092
4336-2015,PRV12009,Navitas Professional Institute Pty Ltd,2015,for_profit,for_profit,private,for_profit,NUHEP,current,2663.601,soc_cult,1.0,0.0,0.0,0.296,0.031,0.455,0.004,25.703,47.2,81.36,90.71,81.65,27.07,31.25,27.15
4339-2015,PRV12128,Holmes Institute Pty Ltd as Trustee for Holmes Institute Trust,2015,for_profit,for_profit,private,for_profit,NUHEP,current,4568.625,mge_com,0.988,0.094,0.024,0.562,0.981,0.546,0.0,32.068,70.654,74.82,64.37,64.57,38.03,33.58,33.68
4344-2015,PRV12102,South Australian Institute of Business and Technology Pty Ltd,2015,pathway,for_profit,private,for_profit,NUHEP,current,957.367,mge_com,0.399,2.151,0.746,0.0,0.736,0.701,0.105,28.003,93.739,55.39,66.45,63.53,35.23,30.01,31.44
4348-2015,PRV12137,Melbourne Institute of Business and Technology Pty Ltd,2015,pathway,for_profit,private,for_profit,NUHEP,current,2327.0,mge_com,0.532,1.934,0.651,0.0,0.606,0.622,0.017,36.072,95.461,67.78,61.14,63.76,27.13,29.45,28.57
4349-2015,PRV12046,Sydney Institute of Business and Technology Pty Ltd,2015,pathway,for_profit,private,for_profit,NUHEP,current,2279.5,mge_com,0.764,1.138,0.395,0.0,0.749,0.656,0.205,22.417,65.243,60.8,74.95,71.4,21.1,12.0,14.88
4350-2015,PRV12078,Queensland Institute of Business & Technology Pty Ltd,2015,pathway,for_profit,private,for_profit,NUHEP,current,1928.75,mge_com,0.601,1.941,0.607,0.0,0.723,0.626,0.111,25.195,67.363,67.52,76.62,74.1,29.98,20.21,22.7
4352-2015,PRV12066,ACPE Limited,2015,for_profit,for_profit,private,for_profit,NUHEP,current,700.505,health,0.272,2.153,0.765,0.101,0.021,0.591,0.0,33.348,81.594,79.69,87.83,79.86,25.93,55.56,26.51
4357-2015,PRV12016,Blue Mountains International Hotel Management School Pty Limited,2015,for_profit,for_profit,private,for_profit,NUHEP,current,1256.35,mge_com,0.988,0.092,0.023,0.289,0.85,0.483,0.1,18.352,35.474,89.87,88.51,88.71,10.13,10.26,10.24
4361-2015,PRV12070,Australian College of Natural Medicine Pty Ltd,2015,for_profit,for_profit,private,for_profit,NUHEP,current,2565.994,health,1.0,0.0,0.0,0.0,0.02,0.429,0.0,26.942,47.184,81.28,84.11,81.34,31.59,25.0,31.54
4362-2015,PRV12099,ICHM Pty Ltd,2015,for_profit,for_profit,private,for_profit,NUHEP,current,274.0,mge_com,1.0,0.0,0.0,0.0,0.603,0.493,0.11,21.199,41.835,86.29,83.94,84.92,6.06,21.74,15.19
4364-2015,PRV12166,Edith Cowan College Pty Ltd,2015,pathway,for_profit,private,for_profit,NUHEP,current,543.25,mge_com,0.269,2.457,0.804,0.0,0.941,0.752,0.068,28.969,116.961,58.33,65.86,65.42,33.33,23.21,24.19
4365-2015,PRV12157,Colleges of Business and Technology (WA) Pty Ltd,2015,pathway,for_profit,private,for_profit,NUHEP,current,800.088,mge_com,0.347,2.282,0.762,0.0,0.74,0.609,0.171,26.435,67.693,70.87,75.64,74.4,10.19,9.32,9.56
4367-2015,PRV12138,Melbourne Institute of Technology Pty Ltd,2015,for_profit,for_profit,private,for_profit,NUHEP,current,744.709,mge_com,0.555,1.256,0.543,0.332,0.677,0.589,0.151,22.164,53.962,65.08,76.61,72.89,28.21,23.94,25.31
4371-2015,PRV12042,SAE Institute Pty Limited,2015,for_profit,for_profit,private,for_profit,NUHEP,current,2545.153,creat_art,0.819,0.681,0.296,0.0,0.064,0.478,0.0,27.916,53.485,79.69,87.63,80.2,32.81,28.41,32.55
4375-2015,PRV12058,Think: Colleges Pty Ltd,2015,for_profit,for_profit,private,for_profit,NUHEP,current,2569.638,mge_com,0.292,2.135,0.754,0.019,0.0,0.683,0.0,33.773,106.648,79.19,100.0,79.2,34.68,93.46,37.89
4377-2015,PRV12027,UOWC Ltd,2015,pathway,for_profit,private,for_profit,NUHEP,current,114.125,mge_com,0.878,0.534,0.214,0.0,0.683,0.624,0.0,34.195,91.016,75.0,67.74,70.03,25.0,17.14,19.15
4378-2015,PRV12029,JMC Pty. Limited,2015,for_profit,for_profit,private,for_profit,NUHEP,current,2618.972,creat_art,0.845,0.623,0.262,0.0,0.041,0.352,0.035,22.006,33.955,84.38,99.77,85.02,30.53,0.0,30.5
4381-2015,PRV12025,"International College of Management, Sydney Pty. Limited",2015,for_profit,for_profit,private,for_profit,NUHEP,current,745.655,mge_com,0.932,0.357,0.126,0.081,0.396,0.605,0.014,24.856,62.964,84.03,88.56,85.82,22.37,55.17,24.33
4384-2015,PRV12094,Kaplan Business School Pty Limited,2015,for_profit,for_profit,private,for_profit,NUHEP,current,1640.375,mge_com,1.0,0.0,0.0,0.474,0.927,0.663,0.016,23.503,69.742,62.81,68.94,68.49,42.53,30.69,31.63
4386-2015,PRV12031,Macleay College Pty Limited,2015,for_profit,for_profit,private,for_profit,NUHEP,current,280.416,mge_com,0.596,0.973,0.482,0.0,0.028,0.844,0.236,27.533,175.945,50.0,100.0,64.71,2.93,33.33,3.41
4387-2015,PRV12039,Raffles College Pty Ltd,2015,for_profit,for_profit,private,for_profit,NUHEP,current,531.125,mge_com,0.45,1.67,0.644,0.255,0.615,0.507,0.11,24.884,50.503,82.77,83.29,83.09,15.38,12.18,13.07
4389-2015,PRV12119,The Cairnmillar Institute School of Psychology Counselling and Psychotherapy Pty Ltd,2015,for_profit,for_profit,private,for_profit,NUHEP,current,169.25,soc_cult,1.0,0.0,0.0,1.0,0.058,0.248,0.137,18.234,24.258,98.41,94.41,98.15,11.61,33.33,12.17
4391-2015,PRV12096,Educational Enterprises Australia Pty Ltd,2015,for_profit,for_profit,private,for_profit,NUHEP,current,387.0,mge_com,0.679,1.202,0.482,0.0,0.988,0.682,0.174,23.619,74.319,63.16,69.6,69.52,20.0,19.1,19.12
4392-2015,PRV12075,Gestalt Therapy Brisbane Pty Ltd,2015,for_profit,for_profit,private,for_profit,NUHEP,current,28.344,soc_cult,1.0,0.0,0.0,1.0,0.0,0.223,0.184,18.9,24.316,90.97,93.843,90.97,8.0,9.511,8.0
4396-2015,PRV12113,Academy of Design Australia Pty Ltd,2015,for_profit,for_profit,private,for_profit,NUHEP,current,197.8,creat_art,1.0,0.0,0.0,0.0,0.022,0.677,0.0,30.206,93.52,91.61,100.0,91.8,23.46,100.0,24.39
4401-2015,PRV12065,Whitehouse Institute Pty Ltd,2015,for_profit,for_profit,private,for_profit,NUHEP,current,371.49,creat_art,1.0,0.0,0.0,0.041,0.038,0.371,0.048,24.351,38.698,93.42,86.6,93.16,17.96,22.22,18.18
4405-2015,PRV12083,Australian Institute of Professional Counsellors Pty Ltd As Trustee For AIPC Trust,2015,for_profit,for_profit,private,for_profit,NUHEP,current,215.625,soc_cult,1.0,0.0,0.0,0.113,0.005,0.417,0.0,23.826,40.846,79.76,100.0,79.86,41.96,31.356,41.96
4409-2015,PRV12021,Group Colleges Australia Pty Ltd,2015,for_profit,for_profit,private,for_profit,NUHEP,current,483.125,mge_com,1.0,0.0,0.0,0.184,1.0,0.762,0.0,27.589,115.915,52.026,57.91,57.91,49.525,41.47,41.47
4411-2015,PRV12146,Acknowledge Education Pty Ltd,2015,for_profit,for_profit,private,for_profit,NUHEP,current,218.375,mge_com,1.0,0.0,0.0,0.0,0.986,0.721,0.0,27.37,98.221,58.33,60.93,60.89,44.888,43.23,43.23
4415-2015,PRV12059,Top Education Group Limited,2015,for_profit,for_profit,private,for_profit,NUHEP,current,845.25,mge_com,1.0,0.004,0.001,0.7,0.984,0.531,0.393,5.073,10.823,60.38,83.02,82.67,18.18,12.01,12.09
4417-2015,PRV12186,Navitas Bundoora Pty Ltd,2015,pathway,for_profit,private,for_profit,NUHEP,current,757.875,mge_com,0.536,1.689,0.617,0.0,0.661,0.539,0.091,26.18,56.761,80.17,78.24,78.9,17.33,25.22,22.6
4418-2015,PRV12156,Australian School of Management Pty Ltd,2015,for_profit,for_profit,private,for_profit,NUHEP,current,94.875,mge_com,1.0,0.0,0.0,0.0,0.903,0.599,0.137,10.773,26.862,71.62,86.82,85.34,33.33,30.0,30.43
4420-2015,PRV12051,Kent Institute Australia Pty Ltd,2015,for_profit,for_profit,private,for_profit,NUHEP,current,581.75,mge_com,1.0,0.0,0.0,0.0,0.999,0.981,0.444,5.073,271.069,0.0,69.83,69.79,91.483,31.61,31.61
4421-2015,PRV12100,Le Cordon Bleu Australia Pty Limited,2015,for_profit,for_profit,private,for_profit,NUHEP,current,431.99,mge_com,1.0,0.0,0.0,0.24,0.917,0.561,0.108,17.655,40.216,83.46,87.62,87.28,15.79,7.65,8.47
4424-2015,PRV12030,Kaplan Higher Education Pty Ltd,2015,for_profit,for_profit,private,for_profit,NUHEP,current,757.391,mge_com,0.962,0.274,0.074,0.893,0.102,0.26,0.086,26.376,35.626,83.5,62.84,81.38,29.37,40.17,30.83
4425-2015,PRV12090,Australian Institute of Business Pty Ltd,2015,for_profit,for_profit,private,for_profit,NUHEP,current,3196.643,mge_com,1.0,0.0,0.0,0.999,0.082,0.257,0.152,21.52,28.949,80.64,81.61,80.72,19.2,12.12,19.08
4453-2015,PRV13002,Australasian College of Health and Wellness,2015,for_profit,for_profit,private,for_profit,NUHEP,current,15.625,health,1.0,0.0,0.0,0.0,0.0,0.562,0.0,33.669,76.905,68.1,73.487,68.1,32.725,40.108,33.088
4458-2015,PRV12071,Australian Institute of Management Education and Training Pty Limited,2015,for_profit,for_profit,private,for_profit,NUHEP,current,1.875,mge_com,1.0,0.0,0.0,1.0,0.0,0.322,0.0,24.535,36.165,80.0,83.912,80.0,41.355,32.715,34.977
7001-2015,PRV12187,Australian College of the Arts Pty Ltd,2015,for_profit,for_profit,private,for_profit,NUHEP,current,216.082,creat_art,0.686,0.898,0.431,0.0,0.015,0.56,0.0,28.924,65.762,81.63,100.0,81.92,25.56,34.549,25.56
7014-2015,PRV12084,Jazz Music Institute Pty Ltd,2015,for_profit,for_profit,private,for_profit,NUHEP,current,60.112,creat_art,1.0,0.0,0.0,0.0,0.0,0.51,0.093,27.631,56.392,89.56,94.057,89.56,0.0,20.709,0.0
7116-2015,PRV12044,Study Group Australia Pty Limited,2015,for_profit,for_profit,private,for_profit,NUHEP,current,316.875,mge_com,0.763,0.789,0.361,0.0,0.79,0.666,0.251,16.436,49.147,55.87,76.32,72.29,26.67,23.31,24.16
7124-2015,PRV12005,Academy of Information Technology Pty Ltd,2015,for_profit,for_profit,private,for_profit,NUHEP,current,306.792,creat_art,0.774,0.771,0.35,0.0,0.555,0.819,0.148,37.121,205.001,33.22,46.19,40.42,28.05,29.09,28.47
7125-2015,PRV12144,Phoenix Institute of Australia Pty Ltd,2015,for_profit,for_profit,private,for_profit,NUHEP,current,40.0,soc_cult,1.0,0.0,0.0,0.0,0.003,0.145,0.0,15.481,18.114,100.0,100.0,100.0,42.42,0.0,41.18
7252-2015,PRV13001,Australian Institute of Professional Education Pty Ltd,2015,for_profit,for_profit,private,for_profit,NUHEP,current,240.625,mge_com,1.0,0.0,0.0,0.0,0.942,0.764,0.0,37.868,160.488,64.21,63.23,63.28,50.0,16.0,19.86
4336-2016,PRV12009,Navitas Professional Institute Pty Ltd,2016,for_profit,for_profit,private,for_profit,NUHEP,current,2781.077,soc_cult,1.0,0.0,0.0,0.3,0.037,0.311,0.0,26.711,38.78,79.94,95.03,80.49,30.97,20.31,30.65
4339-2016,PRV12128,Holmes Institute Pty Ltd as Trustee for Holmes Institute Trust,2016,for_profit,for_profit,private,for_profit,NUHEP,current,7054.125,mge_com,0.98,0.143,0.04,0.577,0.991,0.473,0.0,34.281,65.1,72.54,66.11,66.16,44.64,32.03,32.17
4344-2016,PRV12102,South Australian Institute of Business and Technology Pty Ltd,2016,pathway,for_profit,private,for_profit,NUHEP,current,996.079,mge_com,0.363,2.209,0.765,0.0,0.735,0.627,0.07,29.548,79.153,55.55,69.24,65.65,32.28,26.44,28.09
4348-2016,PRV12137,Melbourne Institute of Business and Technology Pty Ltd,2016,pathway,for_profit,private,for_profit,NUHEP,current,2424.75,mge_com,0.517,1.963,0.662,0.0,0.608,0.578,0.006,36.883,87.3,62.38,63.46,63.04,26.23,25.99,26.09
4349-2016,PRV12046,Sydney Institute of Business and Technology Pty Ltd,2016,pathway,for_profit,private,for_profit,NUHEP,current,961.0,mge_com,0.732,1.247,0.438,0.0,0.776,0.581,0.119,25.477,60.858,63.6,76.72,73.78,23.22,14.57,16.66
4350-2016,PRV12078,Queensland Institute of Business & Technology Pty Ltd,2016,pathway,for_profit,private,for_profit,NUHEP,current,1851.375,mge_com,0.577,2.011,0.631,0.0,0.694,0.566,0.073,26.587,61.255,65.88,80.93,76.33,30.94,14.37,19.21
4352-2016,PRV12066,ACPE Limited,2016,for_profit,for_profit,private,for_profit,NUHEP,current,637.98,health,0.333,2.167,0.762,0.019,0.016,0.644,0.0,39.9,112.143,77.31,93.98,77.58,23.96,87.5,25.18
4357-2016,PRV12016,Blue Mountains International Hotel Management School Pty Limited,2016,for_profit,for_profit,private,for_profit,NUHEP,current,40.424,mge_com,1.0,0.0,0.0,0.091,0.793,0.262,0.028,21.799,29.543,89.55,84.52,85.56,21.79,87.26,79.94
4361-2016,PRV12070,Australian College of Natural Medicine Pty Ltd,2016,for_profit,for_profit,private,for_profit,NUHEP,current,2820.856,health,1.0,0.0,0.0,0.0,0.018,0.369,0.0,30.515,48.376,78.42,88.44,78.6,25.94,18.18,25.82
4362-2016,PRV12099,ICHM Pty Ltd,2016,for_profit,for_profit,private,for_profit,NUHEP,current,390.375,mge_com,1.0,0.0,0.0,0.0,0.618,0.426,0.0,26.686,46.47,87.43,85.83,86.45,22.22,16.42,18.09
4364-2016,PRV12166,Edith Cowan College Pty Ltd,2016,pathway,for_profit,private,for_profit,NUHEP,current,541.625,health,0.267,2.424,0.797,0.0,0.937,0.713,0.043,31.942,111.258,56.13,67.05,66.36,29.63,14.6,15.45
4365-2016,PRV12157,Colleges of Business and Technology (WA) Pty Ltd,2016,pathway,for_profit,private,for_profit,NUHEP,current,1202.512,mge_com,0.307,2.37,0.786,0.0,0.664,0.569,0.075,30.773,71.372,67.94,76.93,73.91,17.27,8.32,10.83
4367-2016,PRV12138,Melbourne Institute of Technology Pty Ltd,2016,for_profit,for_profit,private,for_profit,NUHEP,current,1245.313,info_tech,0.478,1.25,0.55,0.406,0.816,0.505,0.0,27.63,55.776,75.11,78.23,77.66,30.9,20.26,23.59
4371-2016,PRV12042,SAE Institute Pty Limited,2016,for_profit,for_profit,private,for_profit,NUHEP,current,2662.625,creat_art,1.0,0.0,0.0,0.0,0.083,0.313,0.0,28.384,41.334,81.96,86.31,82.32,28.62,13.1,27.68
4375-2016,PRV12058,Think: Colleges Pty Ltd,2016,for_profit,for_profit,private,for_profit,NUHEP,current,2311.905,health,0.364,2.109,0.743,0.021,0.122,0.363,0.0,31.837,49.972,79.66,85.45,80.37,32.91,27.542,32.91
4377-2016,PRV12027,UOWC Ltd,2016,pathway,for_profit,private,for_profit,NUHEP,current,145.875,mge_com,0.706,0.874,0.415,0.0,0.685,0.414,0.0,27.991,47.799,94.02,88.74,90.4,18.92,15.12,16.26
4378-2016,PRV12029,JMC Pty. Limited,2016,for_profit,for_profit,private,for_profit,NUHEP,current,2579.04,creat_art,0.854,0.599,0.249,0.0,0.065,0.354,0.0,27.523,42.618,84.05,99.7,84.74,27.48,19.082,27.48
4381-2016,PRV12025,"International College of Management, Sydney Pty. Limited",2016,for_profit,for_profit,private,for_profit,NUHEP,current,790.892,mge_com,0.935,0.346,0.121,0.123,0.469,0.41,0.0,25.886,43.866,83.88,85.44,84.61,21.28,24.22,22.57
4384-2016,PRV12094,Kaplan Business School Pty Limited,2016,for_profit,for_profit,private,for_profit,NUHEP,current,1626.125,mge_com,1.0,0.0,0.0,0.45,0.942,0.496,0.031,22.483,44.596,72.05,75.82,75.61,25.47,24.19,24.31
4386-2016,PRV12031,Macleay College Pty Limited,2016,for_profit,for_profit,private,for_profit,NUHEP,current,306.915,mge_com,0.601,0.97,0.48,0.0,0.023,0.35,0.0,31.717,48.793,81.86,86.75,81.97,25.5,12.5,25.1
4387-2016,PRV12039,Raffles College Pty Ltd,2016,for_profit,for_profit,private,for_profit,NUHEP,current,170.812,creat_art,0.464,1.787,0.673,0.0,0.0,0.277,0.056,22.666,31.333,81.81,88.412,81.81,21.51,81.33,58.44
4389-2016,PRV12119,The Cairnmillar Institute School of Psychology Counselling and Psychotherapy Pty Ltd,2016,for_profit,for_profit,private,for_profit,NUHEP,current,96.25,soc_cult,1.0,0.0,0.0,1.0,0.057,0.165,0.117,21.799,26.092,97.09,100.0,97.27,4.2,11.72,4.2
4391-2016,PRV12096,Educational Enterprises Australia Pty Ltd,2016,for_profit,for_profit,private,for_profit,NUHEP,current,413.125,mge_com,0.618,1.318,0.539,0.0,0.987,0.668,0.0,41.085,123.788,72.09,73.5,73.48,60.0,16.85,17.44
4392-2016,PRV12075,Gestalt Therapy Brisbane Pty Ltd,2016,for_profit,for_profit,private,for_profit,NUHEP,current,24.719,soc_cult,1.0,0.0,0.0,1.0,0.0,0.135,0.089,21.799,25.215,93.29,96.072,93.29,12.77,11.849,12.77
4396-2016,PRV12113,Academy of Design Australia Pty Ltd,2016,for_profit,for_profit,private,for_profit,NUHEP,current,218.1,creat_art,1.0,0.0,0.0,0.0,0.027,0.242,0.0,26.53,35.004,88.47,87.93,88.45,22.35,0.0,21.84
4401-2016,PRV12065,Whitehouse Institute Pty Ltd,2016,for_profit,for_profit,private,for_profit,NUHEP,current,331.313,creat_art,1.0,0.0,0.0,0.052,0.048,0.349,0.0,28.308,43.495,93.85,90.01,93.66,28.93,63.64,31.18
4405-2016,PRV12083,Australian Institute of Professional Counsellors Pty Ltd As Trustee For AIPC Trust,2016,for_profit,for_profit,private,for_profit,NUHEP,current,148.25,soc_cult,1.0,0.0,0.0,0.222,0.0,0.213,0.0,25.841,32.816,85.15,88.824,85.15,39.23,24.894,39.23
4409-2016,PRV12021,Group Colleges Australia Pty Ltd,2016,for_profit,for_profit,private,for_profit,NUHEP,current,714.875,mge_com,1.0,0.0,0.0,0.272,1.0,0.695,0.0,30.189,98.98,48.139,56.27,56.27,42.538,34.03,34.03
4411-2016,PRV12146,Acknowledge Education Pty Ltd,2016,for_profit,for_profit,private,for_profit,NUHEP,current,232.25,mge_com,1.0,0.0,0.0,0.0,0.998,0.689,0.117,21.799,70.047,33.33,52.55,52.51,50.0,62.3,62.21
4415-2016,PRV12059,Top Education Group Limited,2016,for_profit,for_profit,private,for_profit,NUHEP,current,999.5,mge_com,0.956,0.259,0.083,0.576,0.94,0.512,0.148,21.799,44.646,69.31,79.91,79.28,18.18,10.46,10.56
4417-2016,PRV12186,Navitas Bundoora Pty Ltd,2016,pathway,for_profit,private,for_profit,NUHEP,current,992.375,mge_com,0.551,1.856,0.635,0.0,0.731,0.509,0.023,30.829,62.754,76.18,75.84,75.93,19.85,21.58,21.0
4418-2016,PRV12156,Australian School of Management Pty Ltd,2016,for_profit,for_profit,private,for_profit,NUHEP,current,131.0,mge_com,1.0,0.0,0.0,0.0,0.957,0.505,0.279,21.799,44.068,62.22,73.07,72.58,0.0,32.73,30.0
4420-2016,PRV12051,Kent Institute Australia Pty Ltd,2016,for_profit,for_profit,private,for_profit,NUHEP,current,648.625,mge_com,1.0,0.0,0.0,0.0,1.0,0.912,0.0,21.799,247.367,36.472,76.45,76.45,100.0,39.73,39.84
4421-2016,PRV12100,Le Cordon Bleu Australia Pty Limited,2016,for_profit,for_profit,private,for_profit,NUHEP,current,500.535,mge_com,1.0,0.0,0.0,0.277,0.935,0.494,0.039,21.799,43.082,85.34,91.35,90.97,18.75,12.37,12.87
4424-2016,PRV12030,Kaplan Higher Education Pty Ltd,2016,for_profit,for_profit,private,for_profit,NUHEP,current,717.978,mge_com,0.965,0.251,0.068,0.915,0.074,0.235,0.016,28.21,36.869,85.69,73.73,84.8,25.94,46.77,27.48
4425-2016,PRV12090,Australian Institute of Business Pty Ltd,2016,for_profit,for_profit,private,for_profit,NUHEP,current,3601.858,mge_com,1.0,0.0,0.0,0.996,0.157,0.175,0.069,21.799,26.423,82.8,89.27,83.87,23.51,10.0,23.42
4453-2016,PRV13002,Australasian College of Health and Wellness,2016,for_profit,for_profit,private,for_profit,NUHEP,current,15.375,health,1.0,0.0,0.0,0.0,0.0,0.316,0.0,33.028,48.273,68.91,72.761,68.91,47.06,29.717,47.06
4455-2016,PRV12041,S P Jain School of Global Management Pty Limited,2016,for_profit,for_profit,private,for_profit,NUHEP,current,0.837,mge_com,1.0,0.0,0.0,1.0,0.0,0.126,0.0,21.799,24.941,100.0,100.0,100.0,28.397,23.434,22.435
4458-2016,PRV12071,Australian Institute of Management Education and Training Pty Limited,2016,for_profit,for_profit,private,for_profit,NUHEP,current,186.625,mge_com,1.0,0.0,0.0,1.0,0.007,0.096,0.05,22.511,24.906,89.43,83.33,89.4,26.67,19.514,26.67
7001-2016,PRV12187,Australian College of the Arts Pty Ltd,2016,for_profit,for_profit,private,for_profit,NUHEP,current,308.165,creat_art,0.69,0.893,0.428,0.0,0.018,0.328,0.0,28.789,42.869,78.65,98.51,79.04,30.17,0.0,29.67
7014-2016,PRV12084,Jazz Music Institute Pty Ltd,2016,for_profit,for_profit,private,for_profit,NUHEP,current,55.238,creat_art,1.0,0.0,0.0,0.0,0.0,0.401,0.0,29.677,49.507,89.93,95.288,89.93,8.0,19.764,8.0
7035-2016,PRV12200,Photography Holdings Pty Ltd,2016,for_profit,for_profit,private,for_profit,NUHEP,current,122.02,creat_art,1.0,0.0,0.0,0.0,0.057,0.331,0.0,25.712,38.417,91.91,100.0,92.37,18.75,19.51,18.75
7116-2016,PRV12044,Study Group Australia Pty Limited,2016,for_profit,for_profit,private,for_profit,NUHEP,current,190.75,mge_com,0.793,0.736,0.328,0.0,0.608,0.575,0.226,21.799,51.302,57.24,83.73,79.85,29.89,33.57,32.7
7124-2016,PRV12005,Academy of Information Technology Pty Ltd,2016,for_profit,for_profit,private,for_profit,NUHEP,current,384.125,creat_art,0.724,0.85,0.4,0.0,0.532,0.444,0.0,27.961,50.256,82.45,83.1,82.8,26.67,29.52,28.33
7221-2016,PRV14007,Victorian Institute of Technology Pty Ltd,2016,for_profit,for_profit,private,for_profit,NUHEP,current,250.25,info_tech,1.0,0.0,0.0,0.0,0.984,0.912,0.0,21.799,247.367,34.38,67.01,66.48,74.925,55.301,43.419
4336-2017,PRV12009,Navitas Professional Institute Pty Ltd,2017,for_profit,for_profit,private,for_profit,NUHEP,current,2648.839,soc_cult,1.0,0.0,0.0,0.302,0.047,0.322,0.0,24.534,36.161,79.53,92.26,80.12,31.4,8.33,30.68
4339-2017,PRV12128,Holmes Institute Pty Ltd as Trustee for Holmes Institute Trust,2017,for_profit,for_profit,private,for_profit,NUHEP,current,8482.0,mge_com,0.976,0.161,0.046,0.627,0.996,0.433,0.0,37.885,66.865,85.48,68.18,68.25,35.0,25.06,25.09
4344-2017,PRV12102,South Australian Institute of Business and Technology Pty Ltd,2017,pathway,for_profit,private,for_profit,NUHEP,current,986.5,mge_com,0.349,2.225,0.77,0.0,0.657,0.639,0.06,30.462,84.386,60.04,70.73,67.06,33.33,24.92,27.42
4348-2017,PRV12137,Melbourne Institute of Business and Technology Pty Ltd,2017,pathway,for_profit,private,for_profit,NUHEP,current,2463.375,mge_com,0.511,1.996,0.672,0.0,0.642,0.612,0.025,35.332,91.136,63.69,64.83,64.42,29.83,22.28,25.44
4349-2017,PRV12046,Sydney Institute of Business and Technology Pty Ltd,2017,pathway,for_profit,private,for_profit,NUHEP,current,402.25,mge_com,0.574,1.646,0.607,0.0,0.805,0.582,0.133,25.109,60.076,70.38,78.42,76.85,21.19,14.36,16.24
4350-2017,PRV12078,Queensland Institute of Business & Technology Pty Ltd,2017,pathway,for_profit,private,for_profit,NUHEP,current,2027.875,mge_com,0.518,2.174,0.685,0.0,0.634,0.597,0.056,30.305,75.115,67.84,77.31,73.84,31.45,10.45,17.55
4352-2017,PRV12066,ACPE Limited,2017,for_profit,for_profit,private,for_profit,NUHEP,current,543.25,health,0.344,2.163,0.759,0.012,0.021,0.563,0.0,34.642,79.337,77.71,94.44,78.06,30.66,60.0,31.06
